customerID,Churn_Probability,Churn_Risk_Segment,Actual_Churn,tenure,MonthlyCharges,service_count,Contract,PaymentMethod
CUST01411,0.25281910324692103,Low Risk,1,11,94.24,5,Month-to-month,Mailed check
CUST02956,0.25278093492655274,Low Risk,0,70,94.24,3,Month-to-month,Mailed check
CUST02889,0.2527795992958451,Low Risk,0,18,94.24,3,Month-to-month,Electronic check
CUST01034,0.2527627839290225,Low Risk,0,46,94.24,3,Month-to-month,Electronic check
CUST00548,0.25273447160787704,Low Risk,0,39,94.24,5,Month-to-month,Mailed check
CUST00626,0.2527217984319473,Low Risk,0,38,94.24,3,Month-to-month,Mailed check
CUST03149,0.25271488007646614,Low Risk,0,17,94.24,1,Month-to-month,Electronic check
CUST03628,0.25267412923538524,Low Risk,0,13,94.24,2,Month-to-month,Mailed check
CUST04095,0.25267412923538524,Low Risk,0,13,94.24,2,Month-to-month,Electronic check
CUST03045,0.25267412923538524,Low Risk,1,13,94.24,2,Month-to-month,Mailed check
CUST00870,0.25266116968885993,Low Risk,1,37,94.24,2,Month-to-month,Electronic check
CUST05648,0.2526134960950321,Low Risk,1,17,94.24,3,Month-to-month,Electronic check
CUST06363,0.25261048146449355,Low Risk,1,37,94.24,3,Month-to-month,Mailed check
CUST00987,0.2525772442287767,Low Risk,0,44,94.24,2,Month-to-month,Electronic check
CUST01975,0.25256378808348684,Low Risk,0,43,94.24,0,Month-to-month,Electronic check
CUST02222,0.252562814202617,Low Risk,0,17,94.24,4,Month-to-month,Electronic check
CUST05329,0.25254612749884703,Low Risk,1,69,94.24,5,Month-to-month,Electronic check
CUST04317,0.2525274541144468,Low Risk,0,60,94.24,3,Month-to-month,Mailed check
CUST00736,0.2525150453237594,Low Risk,1,68,94.24,3,Month-to-month,Electronic check
CUST00047,0.25251213904304975,Low Risk,1,17,94.24,5,Month-to-month,Mailed check
CUST03645,0.2524981317312123,Low Risk,0,16,94.24,2,Month-to-month,Mailed check
CUST00166,0.2524981317312123,Low Risk,0,16,94.24,2,Month-to-month,Electronic check
CUST03376,0.25248849796569306,Low Risk,0,13,94.24,4,Month-to-month,Mailed check
CUST06865,0.25245148928118966,Low Risk,0,36,94.24,4,Month-to-month,Mailed check
CUST03371,0.2524477270808874,Low Risk,1,35,94.24,2,Month-to-month,Electronic check
CUST03905,0.25241178241707174,Low Risk,0,43,94.24,3,Month-to-month,Electronic check
CUST04718,0.2524008289154485,Low Risk,0,36,94.24,5,Month-to-month,Mailed check
CUST02253,0.2524008289154485,Low Risk,1,36,94.24,5,Month-to-month,Electronic check
CUST00913,0.2523968053355489,Low Risk,0,16,94.24,4,Month-to-month,Mailed check
CUST05188,0.25238280226133153,Low Risk,0,15,94.24,1,Month-to-month,Electronic check
CUST05524,0.2523545817868369,Low Risk,1,66,94.24,1,Month-to-month,Electronic check
CUST04145,0.25234613233462266,Low Risk,0,34,94.24,2,Month-to-month,Electronic check
CUST06219,0.25234613233462266,Low Risk,1,34,94.24,2,Month-to-month,Mailed check
CUST06590,0.25232503447736593,Low Risk,0,58,94.24,2,Month-to-month,Electronic check
CUST03186,0.25228150652699405,Low Risk,1,15,94.24,3,Month-to-month,Electronic check
CUST01429,0.25228150652699405,Low Risk,1,15,94.24,3,Month-to-month,Electronic check
CUST05429,0.25226939470587434,Low Risk,1,13,94.24,5,Month-to-month,Mailed check
CUST03586,0.25218023773477094,Low Risk,0,15,94.24,5,Month-to-month,Electronic check
CUST06471,0.2521731240248742,Low Risk,1,58,94.24,5,Month-to-month,Mailed check
CUST05303,0.25214996116168764,Low Risk,1,57,94.24,3,Month-to-month,Electronic check
CUST03059,0.2521240790838525,Low Risk,0,65,94.24,3,Month-to-month,Mailed check
CUST04867,0.25210459259401397,Low Risk,0,14,94.24,2,Month-to-month,Mailed check
CUST06154,0.252082611185518,Low Risk,0,40,94.24,3,Month-to-month,Mailed check
CUST04414,0.252082611185518,Low Risk,0,40,94.24,3,Month-to-month,Mailed check
CUST00937,0.2520799353802363,Low Risk,1,14,94.24,2,Month-to-month,Electronic check
CUST06710,0.2520799353802363,Low Risk,0,14,94.24,2,Month-to-month,Electronic check
CUST01801,0.2520799353802363,Low Risk,0,14,94.24,2,Month-to-month,Mailed check
CUST02443,0.2520734622657884,Low Risk,0,65,94.24,4,Month-to-month,Electronic check
CUST03639,0.2520676073729133,Low Risk,0,14,94.24,2,Month-to-month,Electronic check
CUST00579,0.2520466426627689,Low Risk,0,64,94.24,2,Month-to-month,Electronic check
CUST02348,0.25201569680711017,Low Risk,1,14,94.24,4,Month-to-month,Electronic check
CUST02778,0.2519960361526649,Low Risk,0,64,94.24,3,Month-to-month,Electronic check
CUST04251,0.25198139532649183,Low Risk,0,40,94.24,5,Month-to-month,Mailed check
CUST05764,0.2519787202336275,Low Risk,0,14,94.24,4,Month-to-month,Mailed check
CUST06183,0.25197856507442334,Low Risk,0,39,94.24,3,Month-to-month,Mailed check
CUST01770,0.251952770134285,Low Risk,0,14,94.24,5,Month-to-month,Mailed check
CUST05838,0.2519498061835674,Low Risk,0,13,94.24,3,Month-to-month,Mailed check
CUST03847,0.2519498061835674,Low Risk,0,13,94.24,3,Month-to-month,Mailed check
CUST03187,0.2519450752413647,Low Risk,0,15,94.24,2,Month-to-month,Electronic check
CUST02972,0.2519157996840667,Low Risk,0,14,94.24,5,Month-to-month,Electronic check
CUST05054,0.2518777136952641,Low Risk,0,38,94.24,3,Month-to-month,Electronic check
CUST04396,0.2518522666932843,Low Risk,0,29,94.24,3,Month-to-month,Mailed check
CUST07017,0.2518448275698906,Low Risk,0,62,94.24,1,Month-to-month,Mailed check
CUST00181,0.25180168607174586,Low Risk,1,29,94.24,4,Month-to-month,Mailed check
CUST06776,0.25180168607174586,Low Risk,0,29,94.24,4,Month-to-month,Mailed check
CUST06986,0.2517840645132535,Low Risk,1,12,94.24,3,Month-to-month,Electronic check
CUST03853,0.251780304433435,Low Risk,1,37,94.24,3,Month-to-month,Electronic check
CUST04040,0.25171405794005497,Low Risk,0,17,94.24,2,Month-to-month,Mailed check
CUST03844,0.251705674074836,Low Risk,1,26,94.24,2,Month-to-month,Mailed check
CUST06340,0.25166895138709355,Low Risk,0,11,94.24,2,Month-to-month,Electronic check
CUST01532,0.251663495738615,Low Risk,0,17,94.24,3,Month-to-month,Electronic check
CUST00314,0.25166311702016886,Low Risk,0,27,94.24,4,Month-to-month,Mailed check
CUST00409,0.25164298295601795,Low Risk,1,18,94.24,2,Month-to-month,Electronic check
CUST01430,0.25161294027853387,Low Risk,0,17,94.24,4,Month-to-month,Electronic check
CUST02017,0.2516023979471921,Low Risk,0,52,94.24,2,Month-to-month,Electronic check
CUST03917,0.2515977517156771,Low Risk,0,60,94.24,1,Month-to-month,Electronic check
CUST04402,0.2515835362460943,Low Risk,0,23,94.24,2,Month-to-month,Electronic check
CUST03664,0.25155839344882747,Low Risk,0,15,94.24,2,Month-to-month,Electronic check
CUST02243,0.25155839344882747,Low Risk,0,15,94.24,2,Month-to-month,Electronic check
CUST03875,0.2515116289093541,Low Risk,0,34,94.24,3,Month-to-month,Mailed check
CUST03374,0.25150836154452555,Low Risk,1,21,94.24,3,Month-to-month,Electronic check
CUST01238,0.251501310065192,Low Risk,1,52,94.24,4,Month-to-month,Mailed check
CUST06974,0.2514966650731087,Low Risk,0,60,94.24,3,Month-to-month,Mailed check
CUST02437,0.2514881885425725,Low Risk,1,51,94.24,2,Month-to-month,Mailed check
CUST03292,0.25148159010193044,Low Risk,0,33,94.24,2,Month-to-month,Electronic check
CUST02804,0.25147689706291065,Low Risk,0,17,94.24,2,Month-to-month,Electronic check
CUST00953,0.25146347668292995,Low Risk,0,22,94.24,4,Month-to-month,Mailed check
CUST04335,0.25145731730642507,Low Risk,0,15,94.24,4,Month-to-month,Electronic check
CUST02751,0.2514527982591471,Low Risk,0,10,94.24,3,Month-to-month,Electronic check
CUST03389,0.25143105890632017,Low Risk,0,33,94.24,3,Month-to-month,Electronic check
CUST00700,0.25143105890632017,Low Risk,0,33,94.24,3,Month-to-month,Electronic check
CUST03788,0.251416877548355,Low Risk,1,20,94.24,5,Month-to-month,Electronic check
CUST03775,0.2514022709057213,Low Risk,0,10,94.24,4,Month-to-month,Mailed check
CUST05162,0.2513883044548485,Low Risk,1,9,94.24,1,Month-to-month,Mailed check
CUST06311,0.2513758426677471,Low Risk,1,17,94.24,4,Month-to-month,Mailed check
CUST02048,0.25135048580027824,Low Risk,0,16,94.24,1,Month-to-month,Mailed check
CUST03839,0.2513467301458673,Low Risk,1,18,94.24,2,Month-to-month,Mailed check
CUST05901,0.25132551091896455,Low Risk,0,50,94.24,3,Month-to-month,Mailed check
CUST03962,0.25132480851613465,Low Risk,0,59,94.24,4,Month-to-month,Electronic check
CUST02846,0.25129621695075033,Low Risk,1,18,94.24,3,Month-to-month,Electronic check
CUST07023,0.2512733115019547,Low Risk,0,8,94.24,0,Month-to-month,Electronic check
CUST06554,0.2512660354429986,Low Risk,0,49,94.24,2,Month-to-month,Mailed check
CUST00281,0.2512660354429986,Low Risk,0,49,94.24,2,Month-to-month,Mailed check
CUST05885,0.251224496939982,Low Risk,0,50,94.24,5,Month-to-month,Mailed check
CUST00350,0.2512223314672085,Low Risk,0,30,94.24,3,Month-to-month,Electronic check
CUST03540,0.25120502191736144,Low Risk,0,58,94.24,4,Month-to-month,Mailed check
CUST06894,0.25119896494538646,Low Risk,1,16,94.24,4,Month-to-month,Mailed check
CUST01420,0.25119896494538646,Low Risk,1,16,94.24,4,Month-to-month,Electronic check
CUST00087,0.2511667923713953,Low Risk,1,28,94.24,2,Month-to-month,Mailed check
CUST02121,0.2511373333300573,Low Risk,0,57,94.24,3,Month-to-month,Mailed check
CUST06164,0.2511373333300573,Low Risk,0,57,94.24,3,Month-to-month,Mailed check
CUST00468,0.2511373333300573,Low Risk,0,57,94.24,3,Month-to-month,Electronic check
CUST05368,0.25112310486358236,Low Risk,0,25,94.24,1,Month-to-month,Electronic check
CUST05999,0.25112179767428927,Low Risk,0,56,94.24,1,Month-to-month,Mailed check
CUST00726,0.25111763442910273,Low Risk,0,21,94.24,2,Month-to-month,Electronic check
CUST01440,0.25111454842100756,Low Risk,0,49,94.24,5,Month-to-month,Electronic check
CUST06172,0.25107534232551887,Low Risk,0,27,94.24,3,Month-to-month,Mailed check
CUST06127,0.25102083812029324,Low Risk,0,56,94.24,3,Month-to-month,Mailed check
CUST01073,0.25102083812029324,Low Risk,0,56,94.24,3,Month-to-month,Mailed check
CUST00045,0.25099312984717637,Low Risk,0,26,94.24,4,Month-to-month,Electronic check
CUST06562,0.25096474099409655,Low Risk,0,23,94.24,4,Month-to-month,Mailed check
CUST01311,0.2509521388796267,Low Risk,0,47,94.24,4,Month-to-month,Electronic check
CUST06933,0.2509061245400433,Low Risk,0,55,94.24,3,Month-to-month,Electronic check
CUST01837,0.25089203267686727,Low Risk,0,6,94.24,1,Month-to-month,Mailed check
CUST06362,0.25086719664751367,Low Risk,0,17,94.24,0,Month-to-month,Mailed check
CUST00346,0.2508556702230133,Low Risk,0,55,94.24,4,Month-to-month,Electronic check
CUST05305,0.2508504891784266,Low Risk,0,45,94.24,2,Month-to-month,Mailed check
CUST05490,0.2508415802446515,Low Risk,0,6,94.24,2,Month-to-month,Electronic check
CUST03724,0.2508415802446515,Low Risk,0,6,94.24,2,Month-to-month,Mailed check
CUST01878,0.2507911345614211,Low Risk,0,6,94.24,3,Month-to-month,Mailed check
CUST01968,0.25074284697257465,Low Risk,0,54,94.24,4,Month-to-month,Mailed check
CUST06404,0.2507044858391577,Low Risk,1,18,94.24,3,Month-to-month,Electronic check
CUST04104,0.2506654407042911,Low Risk,0,17,94.24,4,Month-to-month,Electronic check
CUST03743,0.2505754829187043,Low Risk,0,5,94.24,4,Month-to-month,Mailed check
CUST04573,0.2505736450889776,Low Risk,0,52,94.24,3,Month-to-month,Electronic check
CUST01627,0.25053258843346304,Low Risk,1,41,94.24,1,Month-to-month,Mailed check
CUST01039,0.25053258843346304,Low Risk,1,41,94.24,1,Month-to-month,Mailed check
CUST05837,0.25051746935154184,Low Risk,0,51,94.24,2,Month-to-month,Electronic check
CUST04054,0.25041667151482183,Low Risk,1,51,94.24,4,Month-to-month,Electronic check
CUST05608,0.2504103426865685,Low Risk,1,4,94.24,4,Month-to-month,Electronic check
CUST03072,0.25037714962453556,Low Risk,0,20,94.24,2,Month-to-month,Mailed check
CUST02224,0.2503460268349912,Low Risk,1,3,94.24,2,Month-to-month,Mailed check
CUST03711,0.25032676613203664,Low Risk,0,20,94.24,3,Month-to-month,Mailed check
CUST01425,0.25026205888443,Low Risk,0,50,94.24,5,Month-to-month,Mailed check
CUST04921,0.250250195716002,Low Risk,0,19,94.24,1,Month-to-month,Electronic check
CUST04665,0.2502193429106178,Low Risk,1,39,94.24,4,Month-to-month,Mailed check
CUST03400,0.2502116908213435,Low Risk,1,50,94.24,6,Month-to-month,Electronic check
CUST05932,0.25018627721029957,Low Risk,0,21,94.24,3,Month-to-month,Electronic check
CUST04747,0.25018627721029957,Low Risk,1,21,94.24,3,Month-to-month,Mailed check
CUST00667,0.250180987342042,Low Risk,0,2,94.24,2,Month-to-month,Mailed check
CUST05806,0.2501757455501266,Low Risk,0,37,94.24,2,Month-to-month,Mailed check
CUST04475,0.2501359193106157,Low Risk,0,21,94.24,4,Month-to-month,Mailed check
CUST00855,0.2501111216976162,Low Risk,1,36,94.24,2,Month-to-month,Electronic check
CUST01448,0.2501024299395004,Low Risk,0,35,94.24,1,Month-to-month,Mailed check
CUST05009,0.25008027971726265,Low Risk,0,2,94.24,4,Month-to-month,Mailed check
CUST06945,0.25007239429094474,Low Risk,0,22,94.24,3,Month-to-month,Mailed check
CUST06196,0.25006077388040243,Low Risk,0,36,94.24,3,Month-to-month,Electronic check
CUST02338,0.2500246963561354,Low Risk,0,37,94.24,5,Month-to-month,Electronic check
CUST06221,0.24998177469196342,Low Risk,0,23,94.24,3,Month-to-month,Electronic check
CUST02958,0.2499719612112472,Low Risk,0,46,94.24,3,Month-to-month,Mailed check
CUST04697,0.24996568530981927,Low Risk,1,1,94.24,3,Month-to-month,Mailed check
CUST03449,0.24995271941954486,Low Risk,1,33,94.24,2,Month-to-month,Mailed check
CUST02704,0.2499514102555441,Low Risk,0,35,94.24,4,Month-to-month,Mailed check
CUST01759,0.2499514102555441,Low Risk,0,35,94.24,4,Month-to-month,Mailed check
CUST01005,0.24990253349404598,Low Risk,0,27,94.24,1,Month-to-month,Mailed check
CUST02157,0.24989844661532523,Low Risk,1,34,94.24,4,Month-to-month,Electronic check
CUST01433,0.24988218223269232,Low Risk,0,31,94.24,2,Month-to-month,Mailed check
CUST02909,0.24988161909352455,Low Risk,0,45,94.24,3,Month-to-month,Electronic check
CUST01895,0.2498738644645083,Low Risk,1,26,94.24,2,Month-to-month,Mailed check
CUST01581,0.2498738644645083,Low Risk,1,26,94.24,2,Month-to-month,Electronic check
CUST00446,0.24986129351266134,Low Risk,1,24,94.24,4,Month-to-month,Mailed check
CUST05393,0.24986129351266134,Low Risk,0,24,94.24,4,Month-to-month,Mailed check
CUST01685,0.24985946021807748,Low Risk,0,30,94.24,2,Month-to-month,Electronic check
CUST02058,0.24985946021807748,Low Risk,0,30,94.24,2,Month-to-month,Electronic check
CUST02369,0.24984621516106953,Low Risk,0,29,94.24,2,Month-to-month,Mailed check
CUST03174,0.249831865147485,Low Risk,0,31,94.24,3,Month-to-month,Electronic check
CUST01919,0.24983130208394574,Low Risk,1,45,94.24,4,Month-to-month,Mailed check
CUST01616,0.24982990286322374,Low Risk,0,20,94.24,5,Month-to-month,Electronic check
CUST05544,0.2498117685177229,Low Risk,0,43,94.24,1,Month-to-month,Electronic check
CUST05967,0.24980081300387436,Low Risk,1,0,94.24,3,Month-to-month,Electronic check
CUST04681,0.24979691854224667,Low Risk,0,21,94.24,2,Month-to-month,Electronic check
CUST04942,0.24979461087325128,Low Risk,0,44,94.24,3,Month-to-month,Mailed check
CUST01447,0.2497505068481555,Low Risk,0,0,94.24,4,Month-to-month,Electronic check
CUST04361,0.24974280929139492,Low Risk,0,28,94.24,4,Month-to-month,Electronic check
CUST04830,0.24971116002157523,Low Risk,0,43,94.24,3,Month-to-month,Mailed check
CUST03231,0.24970020745132113,Low Risk,0,0,94.24,5,Month-to-month,Mailed check
CUST04278,0.24969631403611214,Low Risk,1,21,94.24,4,Month-to-month,Mailed check
CUST02474,0.24969631403611214,Low Risk,1,21,94.24,4,Month-to-month,Electronic check
CUST05124,0.24959308072100547,Low Risk,0,22,94.24,3,Month-to-month,Electronic check
CUST03661,0.249534985567749,Low Risk,0,40,94.24,2,Month-to-month,Mailed check
CUST06632,0.249534985567749,Low Risk,0,40,94.24,2,Month-to-month,Electronic check
CUST03370,0.249534985567749,Low Risk,0,40,94.24,2,Month-to-month,Electronic check
CUST00460,0.249534985567749,Low Risk,0,40,94.24,2,Month-to-month,Electronic check
CUST03337,0.24953095085492025,Low Risk,1,42,94.24,5,Month-to-month,Mailed check
CUST01841,0.24949253100761168,Low Risk,0,22,94.24,5,Month-to-month,Electronic check
CUST02287,0.2494344514788227,Low Risk,0,40,94.24,4,Month-to-month,Mailed check
CUST04112,0.24941586086518183,Low Risk,0,23,94.24,4,Month-to-month,Mailed check
CUST02768,0.2494011529051762,Low Risk,0,37,94.24,1,Month-to-month,Electronic check
CUST02869,0.24930645463743892,Low Risk,0,38,94.24,4,Month-to-month,Electronic check
CUST02664,0.24926524064718197,Low Risk,0,26,94.24,2,Month-to-month,Mailed check
CUST03697,0.24925048499386715,Low Risk,1,36,94.24,3,Month-to-month,Electronic check
CUST05006,0.24922000491932048,Low Risk,0,34,94.24,2,Month-to-month,Electronic check
CUST02063,0.24921964123425555,Low Risk,1,32,94.24,1,Month-to-month,Electronic check
CUST06070,0.2492172078162682,Low Risk,0,39,94.24,7,Month-to-month,Mailed check
CUST05056,0.2492170252391247,Low Risk,0,27,94.24,2,Month-to-month,Electronic check
CUST00897,0.2492074016324809,Low Risk,1,31,94.24,1,Month-to-month,Mailed check
CUST00369,0.2492074016324809,Low Risk,1,31,94.24,1,Month-to-month,Mailed check
CUST05612,0.24920667816829578,Low Risk,0,35,94.24,3,Month-to-month,Electronic check
CUST05304,0.2491697768807833,Low Risk,1,34,94.24,3,Month-to-month,Electronic check
CUST00194,0.2491697768807833,Low Risk,0,34,94.24,3,Month-to-month,Electronic check
CUST06915,0.2491697768807833,Low Risk,0,34,94.24,3,Month-to-month,Electronic check
CUST03083,0.24915476429572578,Low Risk,1,30,94.24,2,Month-to-month,Mailed check
CUST01747,0.24910623244446473,Low Risk,0,35,94.24,5,Month-to-month,Mailed check
CUST04897,0.24900653685352794,Low Risk,0,31,94.24,5,Month-to-month,Mailed check
