customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00782,Female,0,Yes,Yes,21,Yes,Yes,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),94.24,4,No
CUST00783,Female,0,Yes,Yes,51,No,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Mailed check,94.24,7,No
CUST00784,Female,0,Yes,Yes,5,No,No phone service,Fiber optic,Yes,No internet service,No,No,No internet service,No internet service,One year,Yes,Electronic check,94.24, ,No
CUST00785,Male,0,No,No,24,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,94.24,,No
CUST00786,Male,1,No,No,65,No,No,No,Yes,Yes,Yes,No internet service,No,Yes,Two year,No,Mailed check,94.24,8,No
CUST00787,Female,0,No,Yes,9,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),94.24, ,No
CUST00788,Female,0,No,No,25,No,Yes,No,No,No internet service,Yes,No internet service,Yes,Yes,Two year,No,Mailed check,94.24,.,Yes
CUST00789,Male,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No,No,No,No,Two year,No,Bank transfer (automatic),94.24,,No
CUST00790,Female,0,No,No,67,No,Yes,DSL,No,No internet service,Yes,No internet service,No internet service,No internet service,One year,No,Mailed check,94.24,7,No
CUST00791,Female,0,No,No,70,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,Month-to-month,No,Mailed check,94.24,5,No
CUST00792,Male,1,Yes,No,49,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,94.24,7,No
CUST00793,Female,0,Yes,Yes,16,No,No,Fiber optic,No internet service,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,94.24,5,No
CUST00794,Male,0,Yes,No,10,No,Yes,No,Yes,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),94.24,7,No
CUST00795,Male,0,No,Yes,52,No,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,94.24,8,No
CUST00796,Male,0,No,Yes,49,No,Yes,DSL,No internet service,No internet service,No,No internet service,No,No,Two year,No,Credit card (automatic),94.24,7,No
CUST00797,Male,0,Yes,Yes,7,No,No phone service,No,No,No,No internet service,Yes,No internet service,Yes,One year,No,Mailed check,94.24,4,No
CUST00798,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,Month-to-month,No,Credit card (automatic),94.24,4,Yes
CUST00799,Male,1,No,Yes,28,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),94.24,8,Yes
CUST00800,Male,0,No,Yes,43,Yes,No,No,No,Yes,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,94.24,8,No
CUST00801,Female,1,No,Yes,44,No,No,No,No,Yes,No,No internet service,No,No internet service,Two year,No,Electronic check,94.24,4,Yes
CUST00802,Male,0,No,Yes,28,No,No phone service,DSL,Yes,Yes,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),94.24,.,Yes
CUST00803,Male,0,No,Yes,58,No,No,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),94.24,8,No
CUST00804,Female,0,No,No,14,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,94.24,4,No
CUST00805,Female,0,No,Yes,69,No,No phone service,No,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,No,Credit card (automatic),94.24,.,Yes
CUST00806,Female,1,No,No,43,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,One year,No,Bank transfer (automatic),94.24,8,No
CUST00807,Male,0,Yes,Yes,35,Yes,No phone service,No,No,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Mailed check,94.24,7,No
CUST00808,Female,0,No,No,56,No,Yes,No,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),94.24,8,No
CUST00809,Male,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,94.24, ,No
CUST00810,Male,0,No,No,37,Yes,No,DSL,No internet service,No internet service,No,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),94.24,.,Yes
CUST00811,Male,0,Yes,No,16,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),94.24,,No
CUST00812,Male,0,Yes,No,26,No,No,No,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),94.24,7,No
CUST00813,Female,0,No,No,16,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),94.24,8,No
CUST00814,Female,0,Yes,Yes,62,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,94.24,7,No
CUST00815,Male,0,Yes,Yes,10,No,No,DSL,No internet service,No,No internet service,No internet service,No,No,One year,No,Electronic check,94.24,.,Yes
CUST00816,Male,0,Yes,Yes,63,Yes,Yes,No,Yes,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),94.24,8,Yes
CUST00817,Male,0,No,Yes,38,No,No phone service,DSL,No,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Credit card (automatic),94.24,7,No
CUST00818,Female,1,No,Yes,1,Yes,Yes,DSL,No,No,Yes,No,Yes,No internet service,Two year,No,Mailed check,94.24,7,Yes
CUST00819,Male,0,No,Yes,65,No,Yes,DSL,No,No,No internet service,No internet service,No,No internet service,Two year,No,Bank transfer (automatic),94.24,4,No
CUST00820,Male,0,No,No,53,No,No phone service,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),94.24,7,No
CUST00821,Female,0,No,Yes,28,No,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,94.24,.,No
CUST00822,Female,0,No,No,44,No,Yes,DSL,No internet service,No internet service,No internet service,Yes,No,Yes,One year,No,Bank transfer (automatic),94.24,,Yes
CUST00823,Male,0,No,No,30,No,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),94.24,.,Yes
CUST00824,Female,0,Yes,No,48,No,No phone service,DSL,No internet service,No internet service,Yes,No internet service,Yes,No,One year,Yes,Credit card (automatic),94.24,8,No
CUST00825,Female,0,No,No,8,No,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Electronic check,94.24,5,No
CUST00826,Male,0,No,No,26,Yes,Yes,No,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),94.24, ,No
CUST00827,Female,1,No,No,55,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No,Yes,Two year,No,Bank transfer (automatic),94.24,5,Yes
CUST00828,Male,0,No,Yes,44,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,No,No internet service,Month-to-month,No,Mailed check,94.24,7,No
CUST00829,Female,0,No,No,42,No,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Credit card (automatic),94.24,7,Yes
CUST00830,Male,0,No,No,21,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,94.24,,No
CUST00831,Male,0,No,Yes,32,No,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,94.24,8,Yes
CUST00832,Male,1,No,Yes,26,No,Yes,Fiber optic,Yes,No,No internet service,No,No,Yes,Two year,No,Mailed check,94.24,,No
CUST00833,Female,0,Yes,Yes,39,No,No phone service,DSL,Yes,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),94.24, ,No
CUST00834,Male,0,Yes,Yes,25,No,No phone service,No,No,No,No internet service,No,No,No,Month-to-month,No,Electronic check,94.24,7,Yes
CUST00835,Female,0,No,Yes,44,No,Yes,No,No,No,No internet service,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),94.24,.,Yes
CUST00836,Male,0,No,Yes,44,No,No phone service,No,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Mailed check,94.24,8,No
CUST00837,Male,0,Yes,Yes,25,No,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),94.24,5,No
CUST00838,Female,0,No,No,69,No,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),94.24, ,No
CUST00839,Male,0,No,Yes,66,Yes,No,DSL,No,No,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,94.24,7,Yes
CUST00840,Male,0,Yes,No,5,No,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),94.24,7,No
CUST00841,Female,0,No,Yes,27,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,One year,No,Credit card (automatic),94.24, ,Yes
CUST00842,Male,0,No,Yes,66,Yes,No phone service,DSL,Yes,Yes,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),94.24,.,No
CUST00843,Male,0,No,No,12,No,No,No,No internet service,No,No,No,Yes,No,One year,Yes,Mailed check,94.24,4,Yes
CUST00844,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,No internet service,No,No,No internet service,One year,No,Mailed check,94.24,4,No
CUST00845,Male,0,Yes,Yes,12,No,No,No,No internet service,No,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),94.24,5,No
CUST00846,Female,0,No,Yes,0,Yes,No,DSL,No internet service,No internet service,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.24,8,No
CUST00847,Female,0,Yes,Yes,39,No,No,No,No,No internet service,Yes,No,No internet service,No,One year,Yes,Mailed check,94.24, ,No
CUST00848,Male,0,Yes,Yes,36,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No,No,Two year,No,Credit card (automatic),94.24,5,No
CUST00849,Female,0,Yes,Yes,30,No,No,No,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,94.24,5,No
CUST00850,Male,0,No,Yes,16,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),94.24,,No
CUST00851,Female,0,Yes,No,8,No,Yes,No,No,No,Yes,No,No,No,Two year,Yes,Electronic check,94.24,8,No
CUST00852,Male,1,Yes,Yes,63,No,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,94.24,8,Yes
CUST00853,Male,1,Yes,No,56,Yes,No,DSL,No internet service,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),94.24,.,No
CUST00854,Male,1,No,No,12,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,94.24,5,Yes
CUST00855,Male,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,94.24,7,Yes
CUST00856,Male,0,Yes,No,13,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,94.24,7,No
CUST00857,Male,0,No,No,24,No,No,No,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),94.24, ,No
CUST00858,Female,0,Yes,No,56,Yes,No,DSL,Yes,Yes,No,No,No,No internet service,Two year,No,Electronic check,94.24,8,Yes
CUST00859,Male,0,Yes,No,70,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,94.24,.,No
CUST00860,Female,0,Yes,Yes,41,No,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),94.24,5,No
CUST00861,Male,0,No,Yes,41,No,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),94.24,7,No
CUST00862,Female,1,No,Yes,46,No,No phone service,No,Yes,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,94.24,8,No
CUST00863,Female,0,Yes,No,43,Yes,No,DSL,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,94.24,,No
CUST00864,Female,0,Yes,Yes,40,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,94.24, ,No
CUST00865,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),94.24,.,No
CUST00866,Male,1,Yes,No,0,Yes,No,No,No internet service,Yes,No internet service,No internet service,No,No internet service,Two year,No,Electronic check,94.24,7,Yes
CUST00867,Female,0,Yes,Yes,10,No,Yes,DSL,No internet service,Yes,No internet service,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),94.24,7,No
CUST00868,Male,0,Yes,No,6,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),94.24,8,No
CUST00869,Female,1,No,No,11,Yes,No,No,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,94.24,7,No
CUST00870,Male,0,Yes,Yes,37,No,No,Fiber optic,No internet service,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,94.24,4,Yes
CUST00871,Female,0,Yes,No,53,No,Yes,DSL,Yes,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),94.24,,No
CUST00872,Female,0,Yes,Yes,66,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,94.24, ,Yes
CUST00873,Male,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,94.24,.,Yes
CUST00874,Female,0,Yes,No,31,Yes,No,No,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),94.24,.,Yes
CUST00875,Male,0,No,Yes,44,No,No,No,No internet service,No,No internet service,No,No,Yes,Month-to-month,No,Electronic check,94.24,4,No
CUST00876,Female,1,Yes,Yes,50,Yes,No,DSL,No internet service,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),94.24,7,No
CUST00877,Female,1,Yes,Yes,36,Yes,No phone service,DSL,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,94.24,7,No
CUST00878,Male,0,Yes,No,58,No,No phone service,DSL,No,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),94.24,,Yes
CUST00879,Male,0,Yes,No,53,No,No,No,No,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,94.24,8,No
CUST00880,Male,0,Yes,Yes,17,No,No,DSL,Yes,No,No,Yes,No internet service,No internet service,Two year,Yes,Electronic check,94.24,7,No
CUST00881,Female,0,Yes,Yes,0,Yes,No phone service,DSL,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),94.24,,No
CUST00882,Male,0,No,Yes,20,Yes,Yes,No,No internet service,No internet service,Yes,No,Yes,Yes,Two year,No,Electronic check,94.24,8,Yes
CUST00883,Female,0,Yes,No,27,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,No,Two year,No,Electronic check,94.24,8,No
CUST00884,Female,0,Yes,No,15,No,No phone service,No,Yes,No,Yes,Yes,Yes,No internet service,Two year,Yes,Electronic check,94.24,7,No
CUST00885,Male,0,Yes,Yes,47,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),94.24, ,No
CUST00886,Male,1,No,Yes,27,Yes,No,No,No,No internet service,Yes,Yes,No,No,One year,Yes,Credit card (automatic),94.24,7,Yes
CUST00887,Female,0,Yes,Yes,21,No,No phone service,Fiber optic,No,No internet service,No,No,Yes,No internet service,Two year,Yes,Mailed check,94.24,8,No
CUST00888,Female,0,No,No,0,Yes,No phone service,No,No,No,No,No internet service,Yes,No internet service,One year,No,Credit card (automatic),94.24,7,Yes
CUST00889,Male,0,Yes,Yes,41,Yes,No,No,No,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),94.24,7,Yes
CUST00890,Male,0,Yes,Yes,69,No,No phone service,No,No internet service,No internet service,No,Yes,No,No,Month-to-month,No,Credit card (automatic),94.24,.,No
CUST00891,Male,0,No,Yes,2,No,No,DSL,Yes,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,94.24,.,No
CUST00892,Male,0,No,No,43,No,Yes,No,Yes,No internet service,Yes,No internet service,No,No,One year,No,Credit card (automatic),94.24,7,No
CUST00893,Male,0,Yes,No,26,No,Yes,No,Yes,No,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,94.24,,No
CUST00894,Female,0,No,Yes,50,No,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),94.24,8,No
CUST00895,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,94.24,.,No
CUST00896,Female,0,Yes,Yes,19,No,Yes,No,No internet service,Yes,No,No,Yes,No,One year,Yes,Mailed check,94.24,.,No
CUST00897,Female,0,Yes,Yes,31,No,Yes,DSL,No internet service,No internet service,No,No internet service,No,No,Month-to-month,No,Mailed check,94.24,8,Yes
CUST00898,Male,1,Yes,Yes,12,No,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,One year,No,Mailed check,94.24,8,Yes
CUST00899,Male,0,No,Yes,42,Yes,No,No,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,94.24,5,No
CUST00900,Male,1,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,94.24, ,No
CUST00901,Female,0,Yes,Yes,1,No,Yes,No,Yes,No internet service,No internet service,No,No internet service,Yes,One year,Yes,Credit card (automatic),94.24,5,No
CUST00902,Female,1,No,Yes,67,Yes,Yes,No,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,94.24,,Yes
CUST00903,Male,0,No,No,59,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,94.24,8,No
CUST00904,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,94.24,8,No
CUST00905,Female,0,No,No,16,No,No,Fiber optic,No,No,No internet service,No,No internet service,No,Two year,Yes,Bank transfer (automatic),94.24,7,No
CUST00906,Female,0,No,Yes,0,Yes,No,No,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.24,8,No
CUST00907,Male,0,No,Yes,32,Yes,No,No,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),94.24,4,No
CUST00908,Male,0,Yes,Yes,29,No,Yes,DSL,No internet service,No internet service,No internet service,Yes,Yes,No internet service,One year,Yes,Mailed check,94.24,5,No
CUST00909,Female,0,Yes,Yes,4,No,No,DSL,No internet service,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),94.24,8,Yes
